,Country,City,Customer Name,Order ID,Postal Code,Region,Row ID,State,Top N Customer Label,Total Number of Customer_x,Order ID.1,Order Date,Product ID_x,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Quantity,Sales,Sales Per Customer,Total Number of Customer_y,Product ID_y,Product Name,Segment,Sub-Category,Number of Records
81,United States,San Francisco,Duane Noonan,CA-2011-139451,94122.0,West,82,California,Other,1.0,CA-2011-139451,2013-12-10 00:00:00,OFF-AR-10002053,10/16/2013,Standard Class,0.0,4.172,0.28,5.0,14.9,14.9,1,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Consumer,Art,1.0
82,United States,San Francisco,Duane Noonan,CA-2011-139451,94122.0,West,83,California,Other,1.0,CA-2011-139451,2013-12-10 00:00:00,OFF-ST-10002370,10/16/2013,Standard Class,0.0,6.2031,0.29,1.0,21.39,21.39,1,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Consumer,Storage,1.0
83,United States,Durham,Julie Creighton,CA-2012-149734,27707.0,South,84,North Carolina,Other,1.0,CA-2012-149734,2014-03-09 00:00:00,OFF-EN-10000927,2014-08-09 00:00:00,Standard Class,0.2,62.8075,0.3125,7.0,200.984,200.984,1,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Corporate,Envelopes,1.0
84,United States,Chicago,Christopher Schild,US-2014-119662,60623.0,Central,85,Illinois,Other,1.0,US-2014-119662,11/13/2016,OFF-ST-10003656,11/16/2016,First Class,0.2,-48.9549,-0.2125,3.0,230.376,230.376,1,OFF-ST-10003656,Safco Industrial Wire Shelving,Home Office,Storage,1.0
85,United States,Columbia,Patrick O'Donnell,CA-2014-140088,29203.0,South,86,South Carolina,Other,1.0,CA-2014-140088,5/28/2016,FUR-CH-10000863,5/30/2016,Second Class,0.0,33.2156,0.11,2.0,301.96,301.96,1,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,Consumer,Chairs,1.0
86,United States,Rochester,Paul Gonzalez,CA-2014-155558,55901.0,Central,87,Minnesota,Other,1.0,CA-2014-155558,10/26/2016,TEC-AC-10001998,2016-02-11 00:00:00,Standard Class,0.0,6.7966,0.34,1.0,19.99,19.99,1,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Consumer,Accessories,1.0
87,United States,Rochester,Paul Gonzalez,CA-2014-155558,55901.0,Central,88,Minnesota,Other,1.0,CA-2014-155558,10/26/2016,OFF-LA-10000134,2016-02-11 00:00:00,Standard Class,0.0,2.9568,0.48,2.0,6.16,6.16,1,OFF-LA-10000134,Avery 511,Consumer,Labels,1.0
88,United States,Houston,Gary Mitchum,CA-2013-159695,77095.0,Central,89,Texas,Other,1.0,CA-2013-159695,2015-06-04 00:00:00,OFF-ST-10003442,2015-11-04 00:00:00,Second Class,0.2,13.8572,0.0875,7.0,158.368,158.368,1,OFF-ST-10003442,Eldon Portable Mobile Manager,Home Office,Storage,1.0
89,United States,Los Angeles,Jim Sink,CA-2013-109806,90036.0,West,90,California,Other,1.0,CA-2013-109806,9/18/2015,OFF-AR-10004930,9/23/2015,Standard Class,0.0,6.633,0.33,3.0,20.1,20.1,1,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Corporate,Art,1.0
90,United States,Los Angeles,Jim Sink,CA-2013-109806,90036.0,West,91,California,Other,1.0,CA-2013-109806,9/18/2015,TEC-PH-10004093,9/23/2015,Standard Class,0.2,8.2782,0.1125,2.0,73.584,73.584,1,TEC-PH-10004093,Panasonic Kx-TS550,Corporate,Phones,1.0
91,United States,Los Angeles,Jim Sink,CA-2013-109806,90036.0,West,92,California,Other,1.0,CA-2013-109806,9/18/2015,OFF-PA-10000304,9/23/2015,Standard Class,0.0,3.1104,0.48,1.0,6.48,6.48,1,OFF-PA-10000304,Xerox 1995,Corporate,Paper,1.0
92,United States,Minneapolis,Karl Braun,CA-2012-149587,55407.0,Central,93,Minnesota,Other,1.0,CA-2012-149587,1/31/2014,OFF-PA-10003177,2014-05-02 00:00:00,Second Class,0.0,6.2208,0.48,2.0,12.96,12.96,1,OFF-PA-10003177,Xerox 1999,Consumer,Paper,1.0
93,United States,Minneapolis,Karl Braun,CA-2012-149587,55407.0,Central,94,Minnesota,Other,1.0,CA-2012-149587,1/31/2014,FUR-FU-10003799,2014-05-02 00:00:00,Second Class,0.0,16.5354,0.31,3.0,53.34,53.34,1,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Consumer,Furnishings,1.0
94,United States,Minneapolis,Karl Braun,CA-2012-149587,55407.0,Central,95,Minnesota,Other,1.0,CA-2012-149587,1/31/2014,OFF-BI-10002852,2014-05-02 00:00:00,Second Class,0.0,16.1504,0.49,2.0,32.96,32.96,1,OFF-BI-10002852,Ibico Standard Transparent Covers,Consumer,Binders,1.0
95,United States,Portland,Roger Barcio,US-2014-109484,97206.0,West,96,Oregon,Other,1.0,US-2014-109484,2016-06-11 00:00:00,OFF-BI-10004738,2016-12-11 00:00:00,Standard Class,0.7,-3.788,-0.666666667,1.0,5.682,5.682,1,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Home Office,Binders,1.0
96,United States,New York City,Parhena Norris,CA-2014-161018,10009.0,East,97,New York,Other,1.0,CA-2014-161018,2016-09-11 00:00:00,FUR-FU-10000629,2016-11-11 00:00:00,Second Class,0.0,40.5426,0.42,7.0,96.53,96.53,1,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,Home Office,Furnishings,1.0
97,United States,San Francisco,Katherine Ducich,CA-2014-157833,94122.0,West,98,California,Other,1.0,CA-2014-157833,6/17/2016,OFF-BI-10001721,6/20/2016,First Class,0.2,17.9592,0.35,3.0,51.312,51.312,1,OFF-BI-10001721,Trimflex Flexible Post Binders,Consumer,Binders,1.0
98,United States,Saint Paul,Elpida Rittenbach,CA-2013-149223,55106.0,Central,99,Minnesota,Other,1.0,CA-2013-149223,2015-07-09 00:00:00,OFF-AP-10000358,2015-12-09 00:00:00,Standard Class,0.0,22.5852,0.29,6.0,77.88,77.88,1,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Corporate,Appliances,1.0
99,United States,Chicago,Rick Bensley,CA-2013-158568,60610.0,Central,100,Illinois,Other,1.0,CA-2013-158568,8/30/2015,OFF-PA-10003256,2015-03-09 00:00:00,Standard Class,0.2,22.6184,0.35,7.0,64.624,64.624,1,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Home Office,Paper,1.0
100,United States,Chicago,Rick Bensley,CA-2013-158568,60610.0,Central,101,Illinois,Other,1.0,CA-2013-158568,8/30/2015,TEC-AC-10001767,2015-03-09 00:00:00,Standard Class,0.2,-10.7973,-0.1125,3.0,95.976,95.976,1,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Home Office,Accessories,1.0
101,United States,Chicago,Rick Bensley,CA-2013-158568,60610.0,Central,102,Illinois,Other,1.0,CA-2013-158568,8/30/2015,OFF-BI-10002609,2015-03-09 00:00:00,Standard Class,0.8,-3.0396,-1.7,3.0,1.788,1.788,1,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Home Office,Binders,1.0
102,United States,Rochester,Gary Zandusky,CA-2013-129903,55901.0,Central,103,Minnesota,Other,1.0,CA-2013-129903,2015-02-12 00:00:00,OFF-PA-10004040,2015-05-12 00:00:00,Second Class,0.0,11.7208,0.49,4.0,23.92,23.92,1,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Consumer,Paper,1.0
103,United States,Aurora,Lena Cacioppo,US-2012-156867,80013.0,West,104,Colorado,Other,1.0,US-2012-156867,11/13/2014,TEC-AC-10001552,11/17/2014,Standard Class,0.2,-26.8758,-0.1125,6.0,238.896,238.896,1,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Consumer,Accessories,1.0
104,United States,Aurora,Lena Cacioppo,US-2012-156867,80013.0,West,105,Colorado,Other,1.0,US-2012-156867,11/13/2014,FUR-FU-10004006,11/17/2014,Standard Class,0.2,-3.8385,-0.0375,3.0,102.36,102.36,1,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Consumer,Furnishings,1.0
105,United States,Aurora,Lena Cacioppo,US-2012-156867,80013.0,West,106,Colorado,Other,1.0,US-2012-156867,11/13/2014,OFF-BI-10002794,11/17/2014,Standard Class,0.7,-25.8174,-0.7,3.0,36.882,36.882,1,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Consumer,Binders,1.0
106,United States,Charlotte,Janet Martin,CA-2014-119004,28205.0,South,107,North Carolina,Other,1.0,CA-2014-119004,11/23/2016,TEC-AC-10003499,11/28/2016,Standard Class,0.2,17.6016,0.2375,8.0,74.112,74.112,1,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Consumer,Accessories,1.0
107,United States,Charlotte,Janet Martin,CA-2014-119004,28205.0,South,108,North Carolina,Other,1.0,CA-2014-119004,11/23/2016,TEC-PH-10002844,11/28/2016,Standard Class,0.2,2.0994,0.075,1.0,27.992,27.992,1,TEC-PH-10002844,Speck Products Candyshell Flip Case,Consumer,Phones,1.0
108,United States,Charlotte,Janet Martin,CA-2014-119004,28205.0,South,109,North Carolina,Other,1.0,CA-2014-119004,11/23/2016,OFF-AR-10000390,11/28/2016,Standard Class,0.2,1.0738,0.325,1.0,3.304,3.304,1,OFF-AR-10000390,Newell Chalk Holder,Consumer,Art,1.0
109,United States,Orland Park,Pete Armstrong,CA-2012-129476,60462.0,Central,110,Illinois,Other,1.0,CA-2012-129476,10/15/2014,TEC-AC-10000844,10/20/2014,Standard Class,0.2,67.992,0.2,5.0,339.96,339.96,1,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Home Office,Accessories,1.0
110,United States,New York City,Cynthia Voltz,CA-2014-146780,10035.0,East,111,New York,Other,1.0,CA-2014-146780,12/25/2016,FUR-FU-10001934,12/30/2016,Standard Class,0.0,10.9096,0.26,2.0,41.96,41.96,1,FUR-FU-10001934,Magnifier Swing Arm Lamp,Corporate,Furnishings,1.0
111,United States,Urbandale,Clay Ludtke,CA-2013-128867,50322.0,Central,112,Iowa,Top 20 Customers,1.0,CA-2013-128867,2015-04-11 00:00:00,OFF-AR-10000380,2015-11-11 00:00:00,Standard Class,0.0,22.788,0.3,2.0,75.96,75.96,1,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Consumer,Art,1.0
112,United States,Urbandale,Clay Ludtke,CA-2013-128867,50322.0,Central,113,Iowa,Top 20 Customers,1.0,CA-2013-128867,2015-04-11 00:00:00,OFF-BI-10003981,2015-11-11 00:00:00,Standard Class,0.0,13.3476,0.49,6.0,27.24,27.24,1,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Consumer,Binders,1.0
113,United States,Columbus,Ryan Crowe,CA-2011-115259,43229.0,East,114,Ohio,Other,1.0,CA-2011-115259,8/25/2013,OFF-FA-10000621,8/27/2013,Second Class,0.2,14.5348,0.3625,14.0,40.096,40.096,1,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Consumer,Fasteners,1.0
114,United States,Columbus,Ryan Crowe,CA-2011-115259,43229.0,East,115,Ohio,Other,1.0,CA-2011-115259,8/25/2013,OFF-EN-10002600,8/27/2013,Second Class,0.2,1.652,0.35,2.0,4.72,4.72,1,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Consumer,Envelopes,1.0
115,United States,Columbus,Ryan Crowe,CA-2011-115259,43229.0,East,116,Ohio,Other,1.0,CA-2011-115259,8/25/2013,OFF-PA-10004965,8/27/2013,Second Class,0.2,7.4925,0.3125,3.0,23.976,23.976,1,OFF-PA-10004965,Xerox 1921,Consumer,Paper,1.0
116,United States,Columbus,Ryan Crowe,CA-2011-115259,43229.0,East,117,Ohio,Other,1.0,CA-2011-115259,8/25/2013,OFF-EN-10002504,8/27/2013,Second Class,0.2,44.0316,0.3375,6.0,130.464,130.464,1,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Consumer,Envelopes,1.0
117,United States,Seattle,Dave Kipp,CA-2012-110457,98103.0,West,118,Washington,Other,1.0,CA-2012-110457,2014-02-03 00:00:00,FUR-TA-10001768,2014-06-03 00:00:00,Standard Class,0.0,165.3813,0.21,3.0,787.53,787.53,1,FUR-TA-10001768,Hon Racetrack Conference Tables,Consumer,Tables,1.0
118,United States,Bristol,Greg Guthrie,US-2012-136476,37620.0,South,119,Tennessee,Other,1.0,US-2012-136476,2014-05-04 00:00:00,OFF-BI-10003650,2014-10-04 00:00:00,Standard Class,0.7,-115.7156,-0.733333333,1.0,157.794,157.794,1,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Corporate,Binders,1.0
119,United States,Wilmington,Steven Cartwright,CA-2013-103730,19805.0,East,120,Delaware,Other,1.0,CA-2013-103730,6/13/2015,FUR-FU-10002157,6/16/2015,First Class,0.0,18.3456,0.39,3.0,47.04,47.04,1,FUR-FU-10002157,Artistic Insta-Plaque,Consumer,Furnishings,1.0
120,United States,Wilmington,Steven Cartwright,CA-2013-103730,19805.0,East,121,Delaware,Other,1.0,CA-2013-103730,6/13/2015,OFF-BI-10003910,6/16/2015,First Class,0.0,13.878,0.45,4.0,30.84,30.84,1,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Consumer,Binders,1.0
121,United States,Wilmington,Steven Cartwright,CA-2013-103730,19805.0,East,122,Delaware,Other,1.0,CA-2013-103730,6/13/2015,OFF-ST-10000777,6/16/2015,First Class,0.0,63.4368,0.28,6.0,226.56,226.56,1,OFF-ST-10000777,"Companion Letter/Legal File, Black",Consumer,Storage,1.0
122,United States,Wilmington,Steven Cartwright,CA-2013-103730,19805.0,East,123,Delaware,Other,1.0,CA-2013-103730,6/13/2015,OFF-EN-10002500,6/16/2015,First Class,0.0,51.759,0.45,9.0,115.02,115.02,1,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Consumer,Envelopes,1.0
123,United States,Wilmington,Steven Cartwright,CA-2013-103730,19805.0,East,124,Delaware,Other,1.0,CA-2013-103730,6/13/2015,TEC-PH-10003875,6/16/2015,First Class,0.0,19.7316,0.29,7.0,68.04,68.04,1,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Consumer,Phones,1.0
124,United States,Houston,Alan Dominguez,US-2011-152030,77041.0,Central,125,Texas,Other,1.0,US-2011-152030,12/26/2013,FUR-CH-10004063,12/28/2013,Second Class,0.3,-8.5794,-0.014285714,3.0,600.558,600.558,1,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Home Office,Chairs,1.0
125,United States,Bloomington,Philip Fox,US-2011-134614,61701.0,Central,126,Illinois,Other,1.0,US-2011-134614,9/20/2013,FUR-TA-10004534,9/25/2013,Standard Class,0.5,-407.682,-0.66,6.0,617.7,617.7,1,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Consumer,Tables,1.0
126,United States,Phoenix,Troy Staebel,US-2014-107272,85023.0,West,127,Arizona,Other,1.0,US-2014-107272,2016-05-11 00:00:00,OFF-BI-10003274,2016-12-11 00:00:00,Standard Class,0.7,-1.8308,-0.766666667,2.0,2.388,2.388,1,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Consumer,Binders,1.0
127,United States,Phoenix,Troy Staebel,US-2014-107272,85023.0,West,128,Arizona,Other,1.0,US-2014-107272,2016-05-11 00:00:00,OFF-ST-10002974,2016-12-11 00:00:00,Standard Class,0.2,30.499,0.125,7.0,243.992,243.992,1,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Consumer,Storage,1.0
128,United States,Los Angeles,Lindsay Shagiari,US-2013-125969,90004.0,West,129,California,Other,1.0,US-2013-125969,2015-07-11 00:00:00,FUR-CH-10001146,2015-11-11 00:00:00,Second Class,0.2,-9.1602,-0.1125,2.0,81.424,81.424,1,FUR-CH-10001146,"Global Task Chair, Black",Home Office,Chairs,1.0
129,United States,Los Angeles,Lindsay Shagiari,US-2013-125969,90004.0,West,130,California,Other,1.0,US-2013-125969,2015-07-11 00:00:00,FUR-FU-10003773,2015-11-11 00:00:00,Second Class,0.0,26.2416,0.11,3.0,238.56,238.56,1,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Home Office,Furnishings,1.0
130,United States,Columbus,Dorothy Wardle,US-2014-164147,43229.0,East,131,Ohio,Other,1.0,US-2014-164147,2016-03-02 00:00:00,TEC-PH-10002293,2016-06-02 00:00:00,First Class,0.4,-11.994,-0.2,5.0,59.97,59.97,1,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Corporate,Phones,1.0
131,United States,Columbus,Dorothy Wardle,US-2014-164147,43229.0,East,132,Ohio,Other,1.0,US-2014-164147,2016-03-02 00:00:00,OFF-PA-10002377,2016-06-02 00:00:00,First Class,0.2,29.364,0.375,2.0,78.304,78.304,1,OFF-PA-10002377,Xerox 1916,Corporate,Paper,1.0
132,United States,Columbus,Dorothy Wardle,US-2014-164147,43229.0,East,133,Ohio,Other,1.0,US-2014-164147,2016-03-02 00:00:00,OFF-FA-10002780,2016-06-02 00:00:00,First Class,0.2,6.9732,0.325,9.0,21.456,21.456,1,OFF-FA-10002780,Staples,Corporate,Fasteners,1.0
133,United States,Roseville,Lena Creighton,CA-2013-145583,95661.0,West,134,California,Other,,CA-2013-145583,10/14/2015,OFF-PA-10001804,10/20/2015,Standard Class,0.0,9.6192,0.48,3.0,20.04,20.04,1,OFF-PA-10001804,Xerox 195,Consumer,Paper,1.0
134,United States,Roseville,Lena Creighton,CA-2013-145583,95661.0,West,135,California,Other,1.0,CA-2013-145583,10/14/2015,OFF-PA-10001736,10/20/2015,Standard Class,0.0,16.6568,0.47,1.0,35.44,35.44,1,OFF-PA-10001736,Xerox 1880,Consumer,Paper,1.0
135,United States,Roseville,Lena Creighton,CA-2013-145583,95661.0,West,136,California,Other,1.0,CA-2013-145583,10/14/2015,OFF-AR-10001149,10/20/2015,Standard Class,0.0,3.456,0.3,4.0,11.52,11.52,1,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Consumer,Art,1.0
136,United States,Roseville,Lena Creighton,CA-2013-145583,95661.0,West,137,California,Other,1.0,CA-2013-145583,10/14/2015,OFF-FA-10002988,10/20/2015,Standard Class,0.0,1.9698,0.49,2.0,4.02,4.02,1,OFF-FA-10002988,Ideal Clamps,Consumer,Fasteners,1.0
137,United States,Roseville,Lena Creighton,CA-2013-145583,95661.0,West,138,California,Other,1.0,CA-2013-145583,10/14/2015,OFF-BI-10004781,10/20/2015,Standard Class,0.2,26.6616,0.35,3.0,76.176,76.176,1,OFF-BI-10004781,GBC Wire Binding Strips,Consumer,Binders,1.0
138,United States,Roseville,Lena Creighton,CA-2013-145583,95661.0,West,139,California,Other,1.0,CA-2013-145583,10/14/2015,OFF-SU-10001218,10/20/2015,Standard Class,0.0,18.4464,0.28,6.0,65.88,65.88,1,OFF-SU-10001218,Fiskars Softgrip Scissors,Consumer,Supplies,1.0
139,United States,Roseville,Lena Creighton,CA-2013-145583,95661.0,West,140,California,Other,1.0,CA-2013-145583,10/14/2015,FUR-FU-10001706,10/20/2015,Standard Class,0.0,20.6976,0.48,14.0,43.12,43.12,1,FUR-FU-10001706,Longer-Life Soft White Bulbs,Consumer,Furnishings,1.0
140,United States,Philadelphia,Jonathan Doherty,CA-2013-110366,19140.0,East,141,Pennsylvania,Other,1.0,CA-2013-110366,2015-06-09 00:00:00,FUR-FU-10004848,2015-08-09 00:00:00,Second Class,0.2,10.35,0.125,2.0,82.8,82.8,1,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Corporate,Furnishings,1.0
141,United States,San Francisco,Sally Hughsby,CA-2014-106180,94122.0,West,142,California,Other,1.0,CA-2014-106180,9/18/2016,OFF-AR-10000940,9/23/2016,Standard Class,0.0,2.3814,0.27,3.0,8.82,8.82,1,OFF-AR-10000940,Newell 343,Corporate,Art,1.0
142,United States,San Francisco,Sally Hughsby,CA-2014-106180,94122.0,West,143,California,Other,1.0,CA-2014-106180,9/18/2016,OFF-EN-10004030,9/23/2016,Standard Class,0.0,5.1042,0.47,3.0,10.86,10.86,1,OFF-EN-10004030,Convenience Packs of Business Envelopes,Corporate,Envelopes,1.0
143,United States,San Francisco,Sally Hughsby,CA-2014-106180,94122.0,West,144,California,Other,1.0,CA-2014-106180,9/18/2016,OFF-PA-10004327,9/23/2016,Standard Class,0.0,68.976,0.48,3.0,143.7,143.7,1,OFF-PA-10004327,Xerox 1911,Corporate,Paper,1.0
144,United States,Independence,Sandra Glassco,CA-2014-155376,64055.0,Central,145,Missouri,Other,1.0,CA-2014-155376,12/22/2016,OFF-AP-10001058,12/27/2016,Standard Class,0.0,218.2518,0.26,3.0,839.43,839.43,1,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Consumer,Appliances,1.0
145,United States,Pasadena,Helen Andreada,CA-2012-110744,91104.0,West,146,California,Other,1.0,CA-2012-110744,2014-07-09 00:00:00,OFF-ST-10003656,2014-12-09 00:00:00,Standard Class,0.0,20.1579,0.03,7.0,671.93,671.93,1,OFF-ST-10003656,Safco Industrial Wire Shelving,Consumer,Storage,1.0
146,United States,Newark,Maureen Gastineau,CA-2011-110072,43055.0,East,147,Ohio,Other,1.0,CA-2011-110072,10/22/2013,FUR-FU-10000521,10/28/2013,Standard Class,0.2,12.9096,0.1375,4.0,93.888,93.888,1,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Home Office,Furnishings,1.0
147,United States,Franklin,Justin Ellison,CA-2013-114489,53132.0,Central,148,Wisconsin,Other,1.0,CA-2013-114489,2015-06-12 00:00:00,TEC-PH-10000215,2015-10-12 00:00:00,Standard Class,0.0,103.8015,0.27,11.0,384.45,384.45,1,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Corporate,Phones,1.0
148,United States,Franklin,Justin Ellison,CA-2013-114489,53132.0,Central,149,Wisconsin,Other,1.0,CA-2013-114489,2015-06-12 00:00:00,TEC-PH-10001448,2015-10-12 00:00:00,Standard Class,0.0,5.9988,0.04,3.0,149.97,149.97,1,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Corporate,Phones,1.0
149,United States,Franklin,Justin Ellison,CA-2013-114489,53132.0,Central,150,Wisconsin,Other,1.0,CA-2013-114489,2015-06-12 00:00:00,FUR-CH-10000454,2015-10-12 00:00:00,Standard Class,0.0,585.552,0.3,8.0,1951.84,1951.84,1,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Corporate,Chairs,1.0
150,United States,Franklin,Justin Ellison,CA-2013-114489,53132.0,Central,151,Wisconsin,Other,1.0,CA-2013-114489,2015-06-12 00:00:00,OFF-BI-10002735,2015-10-12 00:00:00,Standard Class,0.0,80.6285,0.47,5.0,171.55,171.55,1,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Corporate,Binders,1.0
151,United States,Scottsdale,Tamara Willingham,CA-2013-158834,85254.0,West,152,Arizona,Other,1.0,CA-2013-158834,3/14/2015,OFF-AP-10000326,3/17/2015,First Class,0.2,17.766,0.1125,5.0,157.92,157.92,1,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Home Office,Appliances,1.0
152,United States,Scottsdale,Tamara Willingham,CA-2013-158834,85254.0,West,153,Arizona,Other,1.0,CA-2013-158834,3/14/2015,TEC-PH-10001254,3/17/2015,First Class,0.2,15.2388,0.075,2.0,203.184,203.184,1,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,Home Office,Phones,1.0
153,United States,San Jose,Stephanie Phelps,CA-2012-124919,95123.0,West,154,California,Other,1.0,CA-2012-124919,5/31/2014,OFF-PA-10001950,2014-02-06 00:00:00,First Class,0.0,26.271,0.45,7.0,58.38,58.38,1,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Corporate,Paper,1.0
154,United States,San Jose,Stephanie Phelps,CA-2012-124919,95123.0,West,155,California,Other,1.0,CA-2012-124919,5/31/2014,OFF-PA-10002254,2014-02-06 00:00:00,First Class,0.0,48.5392,0.46,4.0,105.52,105.52,1,OFF-PA-10002254,Xerox 1883,Corporate,Paper,1.0
155,United States,San Jose,Stephanie Phelps,CA-2012-124919,95123.0,West,156,California,Other,1.0,CA-2012-124919,5/31/2014,OFF-ST-10001590,2014-02-06 00:00:00,First Class,0.0,21.0288,0.26,6.0,80.88,80.88,1,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Corporate,Storage,1.0
156,United States,Seattle,Neil Knudson,CA-2012-118948,98105.0,West,157,Washington,Other,1.0,CA-2012-118948,5/28/2014,OFF-AR-10001547,2014-03-06 00:00:00,Standard Class,0.0,1.7901,0.27,3.0,6.63,6.63,1,OFF-AR-10001547,Newell 311,Home Office,Art,1.0
157,United States,Seattle,Dave Brooks,CA-2011-104269,98115.0,West,158,Washington,Other,1.0,CA-2011-104269,2013-01-03 00:00:00,FUR-CH-10004063,2013-06-03 00:00:00,Second Class,0.2,51.4764,0.1125,2.0,457.568,457.568,1,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Consumer,Chairs,1.0
